LAMMPS data file via write_data, version 7 Feb 2024, timestep = 10000, units = metal

8000 atoms
1 atom types

0 81 xlo xhi
0 40.5 ylo yhi
0 40.5 zlo zhi

Masses

1 26.982

Atoms # atomic

78 1 4.224606018795571 1.8992042037727672 0.07618191809376641 1 0 0
159 1 4.2721794907430635 3.9557252939876477 2.070213792512226 1 0 0
878 1 4.244416300591891 1.9839523602468612 4.113001171984736 1 0 0
80 1 2.1711859737066517 1.8738139979249073 2.049974111893726 1 0 0
957 1 2.2440730774613367 3.9829504008695804 4.002127437364265 1 0 0
4 1 6.306643359479105 1.8345194817027093 2.0954238784969372 0 0 0
881 1 6.223642003814571 3.9332056303836387 4.19576880187994 0 0 0
83 1 8.190426520422752 3.946874567905406 2.077323507256772 0 0 0
802 1 8.322098611560088 1.9415140443367362 4.016194633453863 0 0 0
81 1 6.281108275597847 3.9788050839402356 0.06398137228120136 0 0 0
8 1 10.160356012517571 2.000740134500224 1.9975750684116882 0 0 0
885 1 10.195749147721106 3.97246355641206 4.062821621725982 0 0 0
87 1 12.245606142822332 3.970637891538922 2.1345640615264294 0 0 0
806 1 12.260899956134585 1.9422924118916964 4.176110287996885 0 0 0
85 1 10.209707224557427 4.032541185591333 0.07214727726889322 0 0 0
6 1 12.14837228862049 1.9338469477222595 0.11649066997226132 0 0 0
12 1 14.292019730742995 1.8521103405319896 2.2989186260941286 0 0 0
889 1 14.17043844897982 4.031185831366593 4.092461429199329 0 0 0
91 1 16.147636461357155 3.9237988300348983 2.1843573022320117 0 0 0
810 1 16.274222068919535 1.8223703665207334 4.083988928367324 0 0 0
10 1 16.244632302244415 1.8980989438026925 0.1974725250027894 0 0 0
9 1 14.188607495878621 40.40959495337968 0.08662196319036108 0 -1 0
16 1 18.24866711402249 1.7923849381303079 2.0830810471245735 0 0 0
893 1 18.30499208734315 3.8058261717836217 4.117982397260164 0 0 0
95 1 20.272307234868613 3.9299872705721386 2.0947878293901114 0 0 0
814 1 20.273699818393258 1.9122400224168556 4.226755666578675 0 0 0
15 1 20.25819048106041 40.44632640707591 1.9333476940955008 0 -1 0
93 1 18.159290220124497 3.967672008885639 0.0757463472274077 0 0 0
14 1 20.195930586398116 2.01694739927963 0.0030714200308245253 0 0 0
813 1 18.321914574254407 40.32984817722743 4.109920201555441 0 -1 0
20 1 22.27450113189268 1.9265561718545443 2.0953286044321073 0 0 0
897 1 22.25418040114222 4.063540402214704 4.060193883010164 0 0 0
99 1 24.27073759411375 4.084511038632417 2.049286830498624 0 0 0
818 1 24.382020038770655 2.027480557346084 4.131433652671119 0 0 0
18 1 24.41947885199226 2.069502595782508 0.12227536803322507 0 0 0
24 1 26.352535581268505 2.1594829331583507 2.110100050853443 0 0 0
901 1 26.45840307545267 4.0481812743336585 4.139124852477683 0 0 0
101 1 26.379848542433486 4.121034291704487 40.45619863348718 0 0 -1
103 1 28.4433292554031 4.044425533457338 2.0863990355086326 0 0 0
822 1 28.453462338298426 2.0824392130754346 4.108475372391418 0 0 0
22 1 28.40006396315155 2.0663243742363906 0.08750951243760079 0 0 0
21 1 26.394085445426366 40.40619113687511 0.11764004163977139 0 -1 0
28 1 30.372801527091603 2.032384440706456 2.0969132063786278 0 0 0
905 1 30.493312898300395 4.018217186025409 4.05166789797265 0 0 0
107 1 32.55099605777113 4.031399021165794 2.0299054773158884 0 0 0
826 1 32.51931970012857 1.9743746286449448 4.0918129773845004 0 0 0
32 1 34.43121302488636 1.9943346002364988 2.014534364616387 0 0 0
909 1 34.63140796874978 4.039642319844405 4.070664076982954 0 0 0
111 1 36.48535938161598 4.053174043558536 2.130732563599825 0 0 0
830 1 36.431031674283524 1.892213319446951 4.117573835870654 0 0 0
36 1 38.48685850211201 1.9869316232037861 2.0854689495500742 0 0 0
913 1 38.60724622921009 4.069416910495965 4.1583198060569675 0 0 0
30 1 36.570655514122734 2.0121395507680897 0.11554165244291378 0 0 0
115 1 40.47041042098634 4.017606675867275 2.032145377512053 0 0 0
834 1 40.495179642981014 1.9375006993877613 4.156165663307342 0 0 0
40 1 42.5693974133835 2.0779148759625636 2.143864344034487 0 0 0
917 1 42.55097407147438 4.009201327226229 4.064467589805213 0 0 0
117 1 42.50718177388116 4.003316015334862 0.03247074975018857 0 0 0
837 1 42.603903578582674 40.440446952697265 4.144211762933188 0 -1 0
119 1 44.62174646734483 3.9621350967535354 2.068693324665324 0 0 0
838 1 44.574536036612514 1.965942964862612 4.008166576827721 0 0 0
38 1 44.51958241673462 2.0167412487664587 0.03288456610479569 0 0 0
44 1 46.613494319235045 1.9003016996817144 1.9993913434160484 0 0 0
921 1 46.65051169929325 3.94538971606908 4.0292785980544386 0 0 0
39 1 44.51114790646138 40.43720108819941 2.0366472739971475 0 -1 0
123 1 48.59428274945751 3.9896065425497484 1.9960826118844037 0 0 0
842 1 48.63476910365387 1.9414873407043158 4.125260496050732 0 0 0
48 1 50.60826615899729 1.9104941536484643 2.051201851540979 0 0 0
925 1 50.60232201165762 4.11258678791385 3.994518941909824 0 0 0
125 1 50.63724627237556 3.8784302624371736 0.13617253335070212 0 0 0
43 1 48.681552044890246 40.43943892151503 2.077543867544859 0 -1 0
845 1 50.65328715477639 40.28621722648905 4.117757198505569 0 -1 0
127 1 52.676352618043595 4.048073410380307 2.0786165095566136 0 0 0
846 1 52.72025042723135 1.9880920447015955 4.016231980970435 0 0 0
52 1 54.7731596071511 2.0885563306014223 2.1383147443386306 0 0 0
929 1 54.733887162179464 4.099750651574107 4.168558273045852 0 0 0
47 1 52.69975932198574 40.43458980097608 2.0421794968073197 0 -1 0
131 1 56.76906669650278 4.056280752219185 2.071184305781604 0 0 0
850 1 56.81207608701787 2.126949168601942 4.126217130966502 0 0 0
56 1 58.74420085467344 2.0706133229670187 2.0025033516246564 0 0 0
933 1 58.815430081075405 4.173424738773385 4.059887501678232 0 0 0
51 1 56.7975460926676 0.062474993412551194 2.076953071707731 0 0 0
133 1 58.794246428522015 4.062859898448732 0.02030427201772582 0 0 0
135 1 60.8046487707788 4.092119246819397 2.0594038154129306 0 0 0
854 1 60.82447476195137 2.0452461281270646 3.9753201690686324 0 0 0
937 1 62.912326485155624 4.022484656685698 4.022157838412617 0 0 0
60 1 62.85946880936814 1.8927446659556086 2.109474738279067 0 0 0
54 1 60.85267899874136 2.023538179847305 0.12960590680971668 0 0 0
57 1 62.77259660411256 40.39598865445018 0.08393231293876417 0 -1 0
139 1 64.77074081032947 4.0242406744199934 2.053357833472731 0 0 0
858 1 64.94957199977954 2.012801298506363 4.072557905674194 0 0 0
58 1 64.81503313360479 1.9633878475730113 40.44705122049598 0 0 -1
64 1 66.8753079554437 1.9192997253626076 2.066073144167444 0 0 0
941 1 66.82202419772257 4.044889975019314 4.0543947453810265 0 0 0
59 1 64.74866802452438 40.34627968900037 2.0686333071421914 0 -1 0
143 1 68.87240626642995 4.000266881930878 2.116370150021044 0 0 0
862 1 68.94670617045321 1.9833620917016377 4.14808063535574 0 0 0
62 1 68.86845433436842 1.917038482921617 0.10182417197980412 0 0 0
68 1 70.92680148171863 1.9422404571201755 2.1474971440114023 0 0 0
945 1 70.9740586339971 4.004680743083651 4.109673257426852 0 0 0
147 1 72.97823867215371 3.810919935356178 2.0515298046290464 0 0 0
866 1 73.05938779370624 1.9409761349097159 4.118103174860947 0 0 0
72 1 75.18486734366412 1.976950298868057 2.035195342276223 0 0 0
949 1 75.18714743089765 3.9737801040250256 4.0131611850470845 0 0 0
151 1 77.15387450890181 4.057935356471647 2.0026976422817926 0 0 0
870 1 77.08126892842283 1.9524384564151325 4.004401297037812 0 0 0
869 1 75.06572926266261 40.43119261100221 4.045731396958594 0 -1 0
70 1 77.1003398471072 1.8690143520088394 40.46495067032609 0 0 -1
76 1 79.16216593936048 1.9496415837706478 1.9527172915494297 0 0 0
953 1 79.13233017084369 4.013595935097647 4.101594777749645 0 0 0
